,Date,Close,High,Low,Open,Volume,MA50,MA200
352,2009-06-15,149.11,150.45,144.7,146.56,6595868,123.26960000000001,112.97705
353,2009-06-16,150.13,151.81,143.2,147.87,4344006,124.20779999999999,112.95205
354,2009-06-17,146.12,152.39,144.67,151.23,3741568,125.043,112.89845
355,2009-06-18,145.21,151.61,143.53,145.83,4753108,125.7288,112.83564999999999
356,2009-06-19,146.52,151.23,144.67,145.44,7727732,126.43780000000001,112.7715
357,2009-06-22,142.61,149.61,141.97,148.3,4106208,126.9742,112.68809999999999
358,2009-06-23,141.45,145.73,138.11,138.88,5135694,127.4936,112.59854999999999
359,2009-06-24,147.27,149.88,138.96,143.88,7303954,128.1688,112.56060000000001
360,2009-06-25,146.79,151.23,142.86,147.37,9694662,128.8902,112.51915000000001
361,2009-06-26,153.31,156.01,145.27,147.56,6099700,129.7636,112.51105
362,2009-06-29,148.99,155.09,147.89,154.26,4745206,130.5466,112.46635
363,2009-06-30,150.4,153.54,147.81,149.49,5923948,131.40279999999998,112.44345
364,2009-07-01,151.6,152.39,147.54,149.34,3684738,132.3238,112.4513
365,2009-07-02,150.46,152.5,147.06,150.46,3715428,133.2518,112.43465
366,2009-07-03,150.82,151.38,148.53,148.53,2919844,134.0906,112.4172
367,2009-07-06,146.87,153.72,145.96,153.16,4488916,134.78979999999999,112.34795
368,2009-07-07,150.13,151.71,146.6,148.14,3804568,135.4852,112.29934999999999
369,2009-07-08,147.04,150.03,142.07,149.96,6694766,136.1318,112.2408
370,2009-07-09,149.74,150.88,143.13,147.41,3964808,136.7362,112.1784
371,2009-07-10,152.44,154.87,150.46,150.84,7468748,137.40040000000002,112.12185000000001
372,2009-07-13,153.35,154.7,149.78,150.46,5119832,137.913,112.083
373,2009-07-14,157.0,158.6,154.47,156.24,4464136,138.5576,112.07584999999999
374,2009-07-15,163.25,164.85,158.17,158.52,4470094,139.3872,112.12469999999999
375,2009-07-16,161.95,167.74,159.41,165.12,7596876,140.2048,112.21435
376,2009-07-17,167.47,171.97,162.42,162.57,9094956,141.13580000000002,112.34270000000001
377,2009-07-20,193.11,198.64,171.68,171.68,34539536,142.6396,112.61699999999999
378,2009-07-21,184.25,197.97,182.88,194.05,13005820,143.86720000000003,112.85549999999999
379,2009-07-22,179.89,187.11,174.49,186.61,10674690,145.082,113.02895000000001
380,2009-07-23,183.5,186.3,181.32,181.71,7662678,146.3762,113.22045
381,2009-07-24,186.93,189.04,183.64,189.04,7909322,147.64600000000002,113.4725
382,2009-07-27,186.06,189.41,184.82,186.72,4652338,148.516,113.7277
383,2009-07-28,186.2,187.86,182.58,187.63,6334984,149.6728,114.00695
384,2009-07-29,193.62,195.51,184.01,185.95,11072150,150.95159999999998,114.33484999999999
385,2009-07-30,206.52,211.13,189.92,195.73,15672482,152.6002,114.78045
386,2009-07-31,203.75,209.19,201.98,208.8,5634966,154.24480000000003,115.16905000000001
387,2009-08-03,205.95,207.19,201.87,205.32,3520548,155.9438,115.56280000000001
388,2009-08-04,205.37,209.65,201.64,201.64,5481292,157.6576,115.96715
389,2009-08-05,204.93,208.01,196.62,205.12,6424010,159.27020000000002,116.40574999999998
390,2009-08-06,200.43,207.02,199.19,204.93,4178748,160.7366,116.86264999999999
391,2009-08-07,197.22,202.2,196.06,200.12,4552666,161.9802,117.33125
392,2009-08-10,208.82,213.74,199.12,199.56,10623976,163.48239999999998,117.8785
393,2009-08-11,209.93,216.16,206.9,208.22,8843480,165.018,118.3858
394,2009-08-12,201.31,207.64,197.96,207.25,11326536,166.3732,118.8312
395,2009-08-13,204.06,207.02,201.29,207.02,10033928,167.74360000000001,119.3373
396,2009-08-14,202.02,205.32,200.67,205.32,5151814,169.019,119.87875
397,2009-08-17,197.63,200.47,195.73,200.2,5962820,170.127,120.43720000000002
398,2009-08-18,197.12,199.45,193.5,195.63,8149844,171.07139999999998,120.9576
399,2009-08-19,192.94,199.39,191.37,198.65,5603370,171.9334,121.39295
400,2009-08-20,194.08,196.95,192.96,195.59,3660960,172.84400000000002,121.8458
401,2009-08-21,197.28,198.54,191.76,194.47,6929022,173.85899999999998,122.31405000000001
402,2009-08-24,202.04,203.71,198.94,199.87,4207204,174.91760000000002,122.85195
403,2009-08-25,204.66,205.7,199.16,200.67,5529298,176.0082,123.40495000000001
404,2009-08-26,212.48,215.0,203.98,204.04,8852624,177.33540000000002,123.95225
405,2009-08-27,212.19,219.26,209.58,213.06,10230928,178.675,124.50119999999998
406,2009-08-28,209.5,213.06,205.74,211.42,4563136,179.9346,125.0273
407,2009-08-31,204.17,206.79,201.95,205.7,7170352,181.16580000000002,125.56380000000001
408,2009-09-01,204.11,207.78,201.09,207.25,9862194,182.41899999999998,126.102
409,2009-09-02,207.1,210.31,201.83,201.83,8161418,183.61559999999997,126.66104999999999
410,2009-09-03,206.73,210.89,205.49,209.15,7796744,184.81439999999998,127.19449999999999
411,2009-09-04,206.05,210.74,204.23,209.19,6263446,185.8692,127.70424999999999
412,2009-09-07,213.43,214.44,206.71,207.56,5925720,187.158,128.26765
413,2009-09-08,214.86,221.0,212.93,213.8,9892042,188.44719999999998,128.83245
414,2009-09-09,217.11,218.8,210.41,215.39,7532186,189.7574,129.41235
415,2009-09-10,215.6,220.42,213.86,218.49,4898914,191.0602,129.99599999999998
416,2009-09-11,217.07,220.42,215.19,217.32,9130296,192.3852,130.62115000000003
417,2009-09-14,216.59,218.45,206.73,206.73,3200972,193.7796,131.24435
418,2009-09-15,221.55,223.02,217.71,218.49,4308186,195.208,131.90155000000001
419,2009-09-16,221.0,224.67,218.95,224.3,5816522,196.68719999999996,132.52415000000002
420,2009-09-17,225.83,227.78,221.97,222.75,5283220,198.20899999999997,133.1581
421,2009-09-18,226.23,228.56,224.3,226.62,3925348,199.6848,133.8092
422,2009-09-22,233.46,234.76,225.56,228.54,3763280,201.287,134.47410000000002
423,2009-09-23,228.91,236.95,227.49,235.53,4522410,202.7252,135.11625
424,2009-09-24,233.42,236.04,225.46,227.78,6803348,204.1286,135.7505
425,2009-09-25,227.55,231.66,215.0,215.0,3068206,205.44060000000002,136.3509
426,2009-09-29,236.46,238.03,228.95,230.48,7146124,206.8204,137.02565
427,2009-09-30,240.57,241.26,237.16,238.22,4373424,207.7696,137.71910000000003
428,2009-10-01,244.0,251.76,238.26,239.41,5686944,208.9646,138.4158
429,2009-10-05,238.36,247.54,236.69,239.68,6259596,210.13400000000001,139.1106
430,2009-10-06,237.93,243.43,234.37,242.1,7448054,211.22260000000003,139.8028
431,2009-10-07,229.22,239.75,228.04,239.75,10075972,212.0684,140.43355
432,2009-10-08,221.35,231.95,220.23,230.5,10162172,212.7742,141.05675
433,2009-10-09,217.61,228.71,215.64,222.77,10032478,213.40240000000003,141.68635
434,2009-10-12,224.63,226.33,218.31,219.65,5174220,214.02259999999998,142.36215
435,2009-10-13,225.07,225.07,225.07,225.07,0,214.3936,143.0309
436,2009-10-14,229.7,231.66,224.96,226.6,3979580,214.91260000000003,143.72475
437,2009-10-15,225.38,231.62,222.75,230.11,4232380,215.3012,144.36540000000002
438,2009-10-16,231.77,234.14,219.26,219.26,7189942,215.82920000000001,145.03509999999997
439,2009-10-20,240.59,242.43,237.1,237.86,7840584,216.54240000000001,145.75175
440,2009-10-21,245.14,247.7,239.41,240.18,5731638,217.4366,146.50060000000002
441,2009-10-22,242.45,249.46,238.38,244.83,4292924,218.3412,147.2574
442,2009-10-23,247.85,250.21,243.9,244.09,7494460,219.1218,148.0474
443,2009-10-26,249.69,254.77,245.99,249.09,4071746,219.91699999999997,148.8417
444,2009-10-27,248.99,254.86,245.82,254.86,3940880,220.87059999999997,149.627
445,2009-10-28,249.81,252.16,246.76,249.63,3582314,221.78560000000002,150.42085
446,2009-10-29,246.39,250.84,245.28,247.15,4882712,222.673,151.17815000000002
447,2009-10-30,244.16,252.1,240.93,249.48,2876124,223.6036,151.90815
448,2009-11-03,235.51,247.15,233.55,247.15,2768288,224.3714,152.60335
449,2009-11-04,243.14,244.04,237.04,237.47,4555798,225.37539999999998,153.3382
450,2009-11-05,242.68,244.82,235.33,244.82,2731302,226.3474,154.04014999999998
451,2009-11-06,241.77,246.74,238.46,240.93,4179484,227.2372,154.7608
452,2009-11-09,242.0,244.04,238.99,242.87,3432086,228.0364,155.4701
453,2009-11-10,243.51,244.43,240.93,243.26,4610406,228.8134,156.1743
454,2009-11-11,250.74,251.42,240.35,243.67,4049412,229.5786,156.9418
455,2009-11-12,254.67,257.06,250.08,250.64,4727766,230.4282,157.73605
456,2009-11-13,260.42,262.26,251.64,254.51,4597896,231.4466,158.5612
457,2009-11-16,258.71,263.08,256.47,260.36,3523808,232.5374,159.38185
458,2009-11-17,268.31,269.26,256.2,259.58,5344330,233.82140000000004,160.2545
459,2009-11-18,266.93,274.23,265.61,268.52,5582914,235.018,161.11615
460,2009-11-19,264.21,269.06,260.17,268.09,3464664,236.16760000000002,161.97415
461,2009-11-20,269.36,270.46,260.4,263.47,2800774,237.43380000000002,162.84555
462,2009-11-23,269.72,272.02,266.58,270.07,2543474,238.5596,163.70785
463,2009-11-24,271.65,273.57,265.02,273.57,2721872,239.6954,164.57354999999998
464,2009-11-25,273.11,276.54,268.91,271.65,3893254,240.8154,165.44885
465,2009-11-26,267.32,274.87,266.19,273.94,4409118,241.8498,166.31465
466,2009-11-27,260.53,266.73,254.53,262.91,3769058,242.71900000000002,167.1383
467,2009-11-30,267.51,269.28,261.91,261.91,3882888,243.73739999999998,167.998
468,2009-12-01,266.48,273.34,264.34,273.34,3229964,244.63600000000002,168.86765
469,2009-12-02,265.92,270.06,263.1,270.06,2161954,245.53440000000003,169.71545000000003
470,2009-12-03,268.15,270.42,263.95,267.26,2978706,246.38080000000002,170.56269999999998
471,2009-12-04,270.15,272.41,264.63,264.63,3933408,247.2592,171.41075
472,2009-12-07,271.78,274.31,270.07,271.24,2207652,248.02560000000003,172.2764
473,2009-12-08,271.36,272.35,268.23,271.96,4226172,248.8746,173.1446
474,2009-12-09,274.62,276.25,269.38,271.24,4708848,249.6986,174.02785
475,2009-12-10,274.21,275.9,272.78,273.96,1659484,250.63179999999997,174.91905
476,2009-12-11,274.39,277.61,272.02,274.8,2688312,251.3904,175.826
477,2009-12-14,274.0,276.66,272.35,272.41,3008842,252.05900000000003,176.7353
478,2009-12-15,272.39,276.68,270.93,275.13,2087152,252.6268,177.6282
479,2009-12-16,277.13,278.92,270.07,272.68,3565378,253.40220000000002,178.55960000000002
480,2009-12-17,280.86,282.9,277.85,279.01,3782302,254.2608,179.51455
481,2009-12-18,282.7,284.26,279.61,280.86,2795290,255.3304,180.46735
482,2009-12-21,285.25,291.06,282.32,283.71,9326994,256.6084,181.43150000000003
483,2009-12-22,281.36,288.53,279.48,287.56,3189142,257.88339999999994,182.37535
484,2009-12-23,290.11,291.25,281.95,283.07,4470686,259.193,183.38525
485,2009-12-24,291.18,294.17,287.97,291.45,3057686,260.5152,184.41355
486,2009-12-29,288.11,292.15,286.26,291.45,2256278,261.6834,185.41275000000002
487,2009-12-30,288.63,290.96,277.94,288.34,1472110,262.9484,186.41205
488,2009-12-31,291.54,293.39,289.04,289.99,2853462,264.1438,187.40814999999998
489,2010-01-04,292.09,294.91,291.08,293.31,1963682,265.1738,188.42489999999998
490,2010-01-05,292.17,295.16,290.11,293.39,2014488,266.11440000000005,189.42825000000002
491,2010-01-06,285.56,292.3,284.84,292.17,3349176,266.9766,190.37035
492,2010-01-07,277.61,287.33,276.29,285.81,6474892,267.5718,191.2603
493,2010-01-08,271.94,279.21,270.66,278.24,6048178,268.0168,192.14320000000004
494,2010-01-11,277.54,279.83,272.17,273.57,4318408,268.5878,193.04684999999998
495,2010-01-12,291.47,293.0,282.51,284.45,9027690,269.421,194.01075
496,2010-01-13,306.43,309.48,289.37,289.5,10910272,270.6218,195.05434999999997
497,2010-01-14,303.05,310.28,298.97,310.28,10327614,271.7996,196.07165
498,2010-01-15,307.54,310.72,300.09,309.32,7945008,273.2402,197.10945
499,2010-01-18,311.73,322.15,308.16,310.88,7261084,274.612,198.16404999999997
500,2010-01-19,303.38,311.73,302.58,311.73,5154850,275.826,199.1458
501,2010-01-20,302.87,307.85,299.57,307.85,4347054,277.048,200.1093
502,2010-01-21,299.47,307.75,298.4,300.09,5089504,278.1974,201.10524999999998
503,2010-01-22,294.5,297.28,289.39,295.72,7574990,279.2172,202.06165000000001
504,2010-01-25,293.86,297.47,288.01,294.36,3008286,280.07959999999997,203.00915
505,2010-01-27,289.61,296.0,288.38,292.22,4844398,280.7784,203.90259999999998
506,2010-01-28,289.01,295.32,283.53,292.03,6537196,281.35020000000003,204.79229999999998
507,2010-01-29,286.84,288.25,277.47,285.99,5473326,281.9128,205.64755000000002
508,2010-02-01,290.72,297.21,280.53,286.12,3378012,282.361,206.52375
509,2010-02-02,287.7,297.15,286.38,294.17,4739188,282.7764,207.39469999999997
510,2010-02-03,293.37,294.91,286.57,289.88,2977676,283.3596,208.30794999999998
511,2010-02-04,287.82,293.74,285.4,293.37,2716612,283.7288,209.19885
512,2010-02-05,281.9,286.38,279.21,286.38,4607118,283.9724,210.05915000000002
513,2010-02-08,282.15,286.28,275.91,284.04,4170344,284.18240000000003,210.93195
514,2010-02-09,286.43,289.08,280.94,282.48,3005894,284.4488,211.83635
515,2010-02-10,285.32,289.77,283.69,288.29,2337374,284.8088,212.74265
516,2010-02-11,289.38,291.42,286.38,287.53,2413156,285.38579999999996,213.64515
517,2010-02-15,290.72,292.22,287.76,292.22,1956482,285.85,214.53920000000002
518,2010-02-16,295.4,298.05,289.18,291.15,1660490,286.4284,215.43940000000003
519,2010-02-17,295.59,299.21,293.21,298.03,2528290,287.0218,216.34380000000002
520,2010-02-18,295.65,298.82,294.36,296.12,1814806,287.5718,217.22445
521,2010-02-19,292.43,295.92,290.58,294.13,2215880,288.0174,218.09045000000003
522,2010-02-22,295.05,297.56,293.7,294.95,2143460,288.4828,218.92710000000002
523,2010-02-23,296.93,298.06,292.71,295.73,1853052,288.99420000000003,219.78789999999998
524,2010-02-24,298.2,300.29,293.04,294.56,4076058,289.4658,220.67005
525,2010-02-25,298.55,299.94,296.6,299.94,2672984,289.9526,221.55745
526,2010-02-26,296.82,303.34,290.72,298.88,3015934,290.4012,222.43695000000002
527,2010-03-02,297.36,299.62,294.17,296.9,4053352,290.8684,223.33414999999997
528,2010-03-03,299.53,301.57,297.73,299.62,2754742,291.4112,224.21745
529,2010-03-04,297.64,300.01,294.95,299.23,2053606,291.82140000000004,225.1099
530,2010-03-05,297.13,298.82,296.18,298.06,1287312,292.1468,226.0016
531,2010-03-08,297.17,300.01,296.23,299.08,3015740,292.4362,226.87024999999997
532,2010-03-09,299.51,303.32,297.29,297.29,3457732,292.7214,227.655
533,2010-03-10,303.93,305.64,296.12,297.56,4587874,293.17280000000005,228.53285
534,2010-03-11,308.43,309.71,300.77,303.93,3214030,293.5392,229.4266
535,2010-03-12,310.51,311.7,308.58,311.7,2510976,293.92580000000004,230.35870000000003
536,2010-03-15,318.71,319.49,308.25,310.51,6054434,294.5378,231.34465
537,2010-03-16,323.0,324.15,317.86,320.08,3088856,295.22520000000003,232.35465
538,2010-03-17,327.56,329.59,323.39,324.95,4174794,295.94559999999996,233.39405
539,2010-03-18,321.77,329.24,319.69,329.24,3724554,296.5392,234.38140000000004
540,2010-03-19,319.85,325.12,313.75,313.75,4716624,297.0928,235.34510000000003
541,2010-03-22,322.46,324.87,314.1,317.51,3310110,297.83079999999995,236.28220000000002
542,2010-03-23,322.86,324.56,320.31,323.39,1694964,298.73580000000004,237.22795000000002
543,2010-03-25,323.31,326.04,318.72,321.09,5517582,299.7632,238.17875
544,2010-03-26,321.46,325.73,320.39,323.39,1997806,300.6416,239.11829999999998
545,2010-03-29,316.36,323.12,315.03,321.05,3443266,301.13939999999997,240.02239999999998
546,2010-03-30,311.7,317.97,310.59,315.05,3097160,301.2448,240.88965
547,2010-03-31,304.16,314.53,302.86,311.7,7083046,301.267,241.6993
548,2010-04-01,314.74,315.52,304.73,306.38,5781432,301.411,242.52349999999998
549,2010-04-05,313.01,318.33,311.41,318.33,3001836,301.4366,243.33935000000002
550,2010-04-06,310.16,315.17,308.64,315.17,3702366,301.57219999999995,244.1474
551,2010-04-07,310.94,315.21,304.36,307.81,3024558,301.7336,244.96945
552,2010-04-08,311.49,314.62,307.81,310.14,4494438,301.974,245.78135000000003
553,2010-04-09,308.43,314.78,307.12,312.48,3018012,302.2526,246.57285
554,2010-04-12,310.96,311.7,307.84,308.2,2869882,302.5946,247.39705
555,2010-04-13,319.83,320.97,306.73,311.7,8404916,303.19899999999996,248.27015
556,2010-04-15,320.16,325.3,319.12,320.27,4290952,303.822,249.13835
557,2010-04-16,317.59,322.61,316.32,319.1,3810958,304.43699999999995,250.01324999999997
558,2010-04-19,316.36,321.44,311.99,315.6,6947704,304.9498,250.8878
559,2010-04-20,307.61,324.42,306.64,321.44,12016986,305.348,251.6895
560,2010-04-21,305.86,311.31,304.01,309.75,7107490,305.5978,252.48485
561,2010-04-22,306.23,309.23,304.3,307.45,4751116,305.966,253.24945
562,2010-04-23,303.99,308.58,302.94,307.05,4306068,306.4078,254.02445
563,2010-04-26,305.9,308.2,303.99,306.25,2512548,306.8828,254.80195
564,2010-04-27,306.75,307.77,304.32,306.23,2621234,307.2892,255.5777
565,2010-04-28,300.13,305.45,298.06,303.91,2400382,307.5854,256.32605
566,2010-04-29,296.02,302.06,294.4,302.0,4622964,307.7182,257.05205
567,2010-04-30,298.22,301.1,297.11,298.06,3690224,307.8682,257.80879999999996
568,2010-05-03,298.77,300.56,293.82,296.6,2416560,307.93559999999997,258.552
569,2010-05-04,296.51,301.9,294.87,301.9,2896028,307.95399999999995,259.29935
570,2010-05-05,298.36,299.23,288.38,292.22,4371230,308.0082,260.04245
571,2010-05-06,298.88,300.36,295.8,299.21,2580872,308.13719999999995,260.77465
572,2010-05-07,288.87,297.13,286.38,294.95,4267152,308.0136,261.45225
573,2010-05-10,300.11,328.46,290.27,296.12,2327814,308.0772,262.1678
574,2010-05-11,294.68,303.52,293.74,301.96,1351288,308.00679999999994,262.82495
575,2010-05-12,295.9,299.21,292.65,294.95,2740076,307.9538,263.4947
576,2010-05-13,298.3,301.26,296.68,298.1,1321452,307.9834,264.14885000000004
577,2010-05-14,297.62,302.74,294.17,298.45,2026996,307.9886,264.6714
578,2010-05-17,290.56,301.94,286.03,301.94,3722050,307.80920000000003,265.20295000000004
579,2010-05-18,286.41,290.66,282.99,290.66,3199180,307.58459999999997,265.73555
580,2010-05-19,281.12,285.6,279.09,284.43,3929266,307.2644,266.22365
581,2010-05-20,284.43,285.32,279.03,284.04,2398092,307.0096,266.71115000000003
582,2010-05-21,280.03,282.83,266.99,276.64,2675092,306.62,267.181
583,2010-05-24,279.6,284.43,277.69,282.48,2885428,306.1334,267.64799999999997
584,2010-05-25,272.56,278.19,269.45,275.86,2297366,305.416,268.0427
585,2010-05-26,287.54,290.19,274.34,275.86,3689464,304.9566,268.4478
586,2010-05-27,289.04,292.2,283.34,286.38,6883872,304.3632,268.87425
587,2010-05-28,292.53,293.58,286.57,292.14,2479374,303.7538,269.30715
588,2010-05-31,289.51,293.35,287.54,291.64,3327660,302.99280000000005,269.72785
589,2010-06-01,288.01,292.98,286.26,289.51,3136912,302.3176,270.14325
590,2010-06-02,293.88,295.92,286.88,287.47,2769330,301.7982,270.6105
591,2010-06-03,298.24,299.62,290.31,296.12,1684434,301.3138,271.11560000000003
592,2010-06-04,298.2,299.9,294.25,298.24,1368210,300.8206,271.5625
593,2010-06-07,293.49,295.26,286.77,292.18,1734922,300.2242,271.9803
594,2010-06-08,292.3,296.9,291.05,293.78,2242222,299.64099999999996,272.43525
595,2010-06-09,285.62,295.55,284.82,293.0,4867400,299.0262,272.84304999999995
596,2010-06-10,292.42,293.39,284.43,284.43,1796036,298.6406,273.29505
597,2010-06-11,295.77,297.4,292.61,296.82,3237024,298.4728,273.78575
598,2010-06-14,304.3,306.68,295.34,297.42,3550492,298.264,274.32165000000003
599,2010-06-15,302.36,306.94,298.64,298.64,2642976,298.05100000000004,274.86875
600,2010-06-16,305.8,307.83,302.84,306.71,2328816,297.9638,275.42735
601,2010-06-17,306.0,309.75,301.42,306.67,1528920,297.865,275.97094999999996
602,2010-06-18,309.11,311.36,304.79,306.0,2225672,297.8174,276.5063
603,2010-06-21,310.89,313.38,309.67,312.94,1907428,297.8666,277.03745
604,2010-06-22,307.32,310.42,305.21,309.82,1468324,297.79380000000003,277.51165
605,2010-06-23,310.34,311.38,303.84,303.9,2959524,297.60400000000004,278.0024
606,2010-06-24,305.27,311.21,303.0,310.34,3777510,297.3062,278.48125
607,2010-06-25,299.37,306.19,298.42,306.19,2037322,296.9418,278.95725000000004
608,2010-06-28,301.83,302.78,299.01,299.35,1153124,296.6512,279.44585
609,2010-06-29,297.51,301.93,295.62,301.93,2614662,296.44919999999996,279.8979
610,2010-06-30,296.41,299.92,292.56,297.98,3316516,296.26019999999994,280.3463
611,2010-07-01,288.91,296.01,286.44,296.01,3407744,295.9138,280.76059999999995
612,2010-07-02,293.56,294.43,288.45,290.01,2943550,295.7052,281.16125
613,2010-07-05,291.67,295.58,290.92,295.54,2165596,295.42060000000004,281.5453
614,2010-07-06,299.62,300.71,290.43,290.68,2760904,295.278,281.95785
615,2010-07-07,301.77,302.88,295.6,300.51,2152934,295.31080000000003,282.3887
616,2010-07-08,306.59,307.46,303.77,304.69,2187564,295.5222,282.8363
617,2010-07-09,305.66,309.43,304.2,307.85,1836666,295.671,283.28165
618,2010-07-12,312.47,313.38,307.77,307.77,2725776,295.945,283.73625
619,2010-07-13,305.74,312.59,303.73,312.59,5545886,296.12960000000004,284.15995
620,2010-07-14,305.74,309.71,304.0,307.06,2833842,296.2772,284.55949999999996
621,2010-07-15,308.68,309.78,302.03,304.3,3795536,296.4732,284.97175
622,2010-07-16,329.03,330.94,313.77,313.77,19135452,297.27639999999997,285.44960000000003
623,2010-07-19,326.28,329.44,324.92,328.16,3027924,297.7998,285.93645
624,2010-07-20,326.5,329.38,325.61,326.28,2342062,298.43620000000004,286.40185
625,2010-07-21,332.72,333.43,327.43,328.37,2943720,299.1726,286.9277
626,2010-07-22,332.99,333.9,328.57,332.72,1362882,299.8664,287.41035
627,2010-07-23,331.26,335.48,329.6,335.48,1894472,300.5392,287.8638
628,2010-07-26,335.18,336.11,331.69,332.48,2766490,301.4316,288.3197
629,2010-07-27,335.14,339.35,333.98,337.45,2106602,302.4062,288.8036
630,2010-07-28,337.23,338.62,334.29,335.87,4359228,303.5284,289.3001
631,2010-07-29,336.27,338.24,335.87,338.24,5331904,304.5652,289.83535
632,2010-07-30,332.23,336.27,330.33,335.87,1283426,305.60920000000004,290.38975
633,2010-08-02,331.64,335.65,331.12,333.5,2827762,306.65,290.9599
634,2010-08-03,329.16,334.09,327.78,332.71,1281552,307.782,291.48255
635,2010-08-04,343.7,344.97,330.67,330.73,5583934,308.9052,292.0757
636,2010-08-05,347.28,349.08,342.46,344.97,2912950,310.07,292.66360000000003
637,2010-08-06,342.08,349.52,340.48,348.13,2437734,311.061,293.2471
638,2010-08-09,348.07,349.6,334.72,340.68,4259986,312.2322,293.8286
639,2010-08-10,342.0,350.11,340.78,350.11,1545194,313.31199999999995,294.33565
